,Contrato,Dirección,tipo,calle,NUMERO,PISO,Nº Serie Contador Esf.1,xcoord,ycoord,localId,USO 2020,2020-1,2020-2,2020-3,2020-4,USO 2018,2018-1,2018-2,2018-3,USO 2019,2019-1,2019-2,2019-3
363,6146359,LARGA BAJA 73,DOMESTICO,LARGA BAJA,73.0,S/N,11093357,-6.418911826463149,39.56184972924045,10.050.41.73.1927311QD2812N,0.0,0.0,1.0,0.0,,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0
364,6146360,LARGA BAJA 75,DOMESTICO,LARGA BAJA,75.0,S/N,41579614,-6.418943173024624,39.56191456815315,10.050.41.75.1927310QD2812N,1.0,2.0,3.0,2.0,,15.0,13.0,14.0,13.0,11.0,11.0,19.0,9.0
365,6146361,LARGA BAJA 79,DOMESTICO,LARGA BAJA,79.0,S/N,11070473,-6.418977705544704,39.56200019342292,10.050.41.79.1927308QD2812N,0.0,7.0,3.0,2.0,,1.0,7.0,3.0,2.0,1.0,7.0,3.0,2.0
366,6146362,LARGA BAJA 85,DOMESTICO,LARGA BAJA,85.0,S/N,OO1508522,-6.419021974361608,39.56211513777493,10.050.41.85.1927305QD2812N,38.0,46.0,54.0,25.0,,26.0,27.0,39.0,33.0,23.0,25.0,44.0,41.0
367,6146364,LARGA BAJA 89,DOMESTICO,LARGA BAJA,89.0,S/N,1096088,-6.419074669817226,39.56222882803696,10.050.41.89.1927303QD2812N,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,6146365,LARGA BAJA 2,DOMESTICO,LARGA BAJA,2.0,S/N,111021749,-6.4182006005546475,39.559720133323545,10.050.41.2.2125752QD2822N,1.0,10.0,54.0,5.0,,0.0,0.0,75.0,6.0,0.0,0.0,60.0,14.0
369,6146366,LARGA BAJA 6,DOMESTICO,LARGA BAJA,6.0,S/N,CO0000934,-6.4182111123076275,39.55982261600563,10.050.41.6.2125754QD2822N,0.0,0.0,0.0,0.0,,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0
370,6146367,LARGA BAJA 8,DOMESTICO,LARGA BAJA,8.0,S/N,71762214,-6.418222768516585,39.55988485517153,10.050.41.8.2125755QD2822N,0.0,1.0,15.0,7.0,,1.0,1.0,12.0,4.0,2.0,7.0,10.0,5.0
371,6146370,LARGA BAJA 16,DOMESTICO,LARGA BAJA,16.0,S/N,L178294,-6.418286248624961,39.56016886567148,10.050.41.16.2125759QD2822N,15.0,17.0,20.0,16.0,,11.0,13.0,17.0,15.0,13.0,14.0,16.0,15.0
372,6146371,LARGA BAJA 18,INDUSTRIAL,LARGA BAJA,18.0,S/N,M207048,-6.418292983075798,39.56020378906451,10.050.41.18.2125760QD2822N,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,6146372,LARGA BAJA 20,DOMESTICO,LARGA BAJA,20.0,S/N,17076678,-6.418312638532961,39.560257467636696,10.050.41.20.2125761QD2822N,29.0,30.0,38.0,30.0,,40.0,27.0,49.0,41.0,37.0,34.0,40.0,32.0
374,6146373,LARGA BAJA 22,COMERCIAL,LARGA BAJA,22.0,S/N,7724,-6.418329694123723,39.560302800376505,10.050.41.22.2125762QD2822N,21.0,12.0,20.0,20.0,,16.0,22.0,20.0,21.0,21.0,23.0,24.0,22.0
375,6146374,LARGA BAJA 24,DOMESTICO,LARGA BAJA,24.0,S/N,,-6.418343190902243,39.56034994581158,10.050.41.24.2125763QD2822N,0.0,0.0,0.0,0.0,,6.0,5.0,6.0,6.0,6.0,7.0,6.0,6.0
376,6146376,LARGA BAJA 28,DOMESTICO,LARGA BAJA,28.0,S/N,,-6.418387515531397,39.56047587778033,10.050.41.28.2125765QD2822N,0.0,0.0,0.0,0.0,,20.0,22.0,32.0,22.0,17.0,21.0,27.0,19.0
377,6146377,LARGA BAJA 36,DOMESTICO,LARGA BAJA,36.0,S/N,52007938,-6.418476698732451,39.560816858745696,10.050.41.36.2125770QD2822N,10.0,6.0,7.0,5.0,,8.0,7.0,2.0,15.0,16.0,17.0,16.0,13.0
378,6146380,LARGA BAJA 42,DOMESTICO,LARGA BAJA,42.0,S/N,441856,-6.418528213043487,39.56099682714179,10.050.41.42.2125773QD2822N,20.0,30.0,32.0,25.0,,15.0,19.0,29.0,21.0,15.0,24.0,34.0,23.0
379,6146381,LARGA BAJA 40 A,DOMESTICO,LARGA BAJA,40.0,A,L943692,-6.418499891625683,39.56094457749413,10.050.41.40.2125772QD2822N,2.0,9.0,3.0,1.0,,1.0,1.0,1.0,0.0,6.0,5.0,4.0,1.0
380,6146382,LARGA BAJA 42 A,DOMESTICO,LARGA BAJA,42.0,A,147064,-6.418528213043487,39.56099682714179,10.050.41.42.2125773QD2822N,30.0,32.0,33.0,26.0,,36.0,39.0,38.0,35.0,35.0,36.0,40.0,31.0
381,6146383,LARGA BAJA 46,DOMESTICO,LARGA BAJA,46.0,S/N,J445777,-6.4185636163179405,39.56109346252907,10.050.41.46.2125775QD2822N,9.0,14.0,14.0,11.0,,8.0,10.0,13.0,11.0,11.0,12.0,15.0,9.0
382,6146384,LARGA BAJA 50,DOMESTICO,LARGA BAJA,50.0,S/N,2483924,-6.418587692374244,39.56122561516449,10.050.41.50.2027104QD2822N,0.0,6.0,2.0,0.0,,1.0,6.0,2.0,0.0,0.0,6.0,2.0,1.0
383,6146385,LARGA BAJA 52,DOMESTICO,LARGA BAJA,52.0,S/N,J986591,-6.418601299934422,39.56128546531894,10.050.41.52.2027105QD2822N,15.0,15.0,18.0,15.0,,14.0,13.0,17.0,16.0,15.0,21.0,19.0,14.0
384,6146387,LARGA BAJA 58,DOMESTICO,LARGA BAJA,58.0,S/N,J397488,-6.418622400568232,39.56143178105632,10.050.41.58.2027108QD2822N,7.0,13.0,8.0,5.0,,7.0,8.0,8.0,8.0,7.0,8.0,9.0,7.0
385,6146389,LARGA BAJA 64,DOMESTICO,LARGA BAJA,64.0,S/N,H928612,-6.417705502586948,39.5574941765228,10.050.39.64.2122705QD2822S,11.0,12.0,18.0,9.0,,9.0,12.0,23.0,9.0,14.0,12.0,18.0,9.0
386,6146390,LARGA BAJA 66,DOMESTICO,LARGA BAJA,66.0,S/N,11070471,-6.4186852854713266,39.561612722880405,10.050.41.66.2027112QD2822N,2.0,2.0,1.0,2.0,,1.0,3.0,11.0,2.0,2.0,2.0,5.0,3.0
387,6146391,LARGA BAJA 68,DOMESTICO,LARGA BAJA,68.0,S/N,D099016,-6.418709038501366,39.56166577178612,10.050.41.68.2027113QD2822N,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
388,6146393,LARGA BAJA 72,DOMESTICO,LARGA BAJA,72.0,S/N,11636412,-6.418742785154576,39.56174119980455,10.050.41.72.2027115QD2822N,0.0,1.0,0.0,1.0,,8.0,4.0,5.0,1.0,0.0,1.0,9.0,1.0
389,6146394,LARGA BAJA 74,DOMESTICO,LARGA BAJA,74.0,S/N,K141778,-6.418760194789256,39.56178014416215,10.050.41.74.2027116QD2822N,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,6146395,LARGA BAJA 80,DOMESTICO,LARGA BAJA,80.0,S/N,2919491,-6.418833049879002,39.561952749285396,10.050.41.80.2027119QD2822N,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,6146397,LARGA BAJA 88,GARAJES,LARGA BAJA,88.0,S/N,228569,-6.4189239574820025,39.562159533864175,10.050.41.88.2027123QD2822N,1.0,1.0,1.0,0.0,,0.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0
392,6146398,LARGA BAJA 90,DOMESTICO,LARGA BAJA,90.0,S/N,M662291,-6.418942603717628,39.56219652376785,10.050.41.90.2027101QD2822N,27.0,21.0,50.0,22.0,,18.0,22.0,33.0,22.0,24.0,20.0,30.0,26.0
393,6146399,LARGA BAJA 10,DOMESTICO,LARGA BAJA,10.0,S/N,L906499,-6.418242403487875,39.55997357720823,10.050.41.10.2125756QD2822N,13.0,314.0,31.0,20.0,,22.0,23.0,35.0,34.0,26.0,28.0,32.0,10.0
394,6146402,LARGA BAJA 27,DOMESTICO,LARGA BAJA,27.0,S/N,1437312,-6.418508679933982,39.560541547277495,10.050.41.27.2026608QD2822N,16.0,18.0,21.0,9.0,,25.0,18.0,10.0,14.0,14.0,15.0,10.0,15.0
395,6146403,LARGA BAJA 52 A,DOMESTICO,LARGA BAJA,52.0,A,F205722,-6.418601299934422,39.56128546531894,10.050.41.52.2027105QD2822N,30.0,39.0,27.0,32.0,,26.0,34.0,28.0,28.0,31.0,34.0,30.0,30.0
396,6146404,LARGA BAJA 93 A,GARAJES,LARGA BAJA,93.0,A,CO0000980,-6.4191756747132445,39.562389356417306,10.050.41.93.1928013QD2812N,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
397,6146405,LARGA BAJA 80 A,DOMESTICO,LARGA BAJA,80.0,A,H034815,-6.418833049879002,39.561952749285396,10.050.41.80.2027119QD2822N,0.0,3.0,24.0,0.0,,0.0,0.0,20.0,0.0,0.0,3.0,8.0,0.0
398,6146406,LARGA BAJA 43,NO DOMESTICO,LARGA BAJA,43.0,S/N,J000078,-6.418604955968152,39.5610269964703,10.050.41.43.1927326QD2812N,35.0,13.0,36.0,57.0,,4.0,3.0,8.0,23.0,23.0,24.0,31.0,37.0
399,6146411,LLANADA 3 BA-JO,DOMESTICO,LLANADA,3.0,BA-JO,8258141,-6.421021729969137,39.55919592283689,10.050.78.3.1724315QD2812S,15.0,17.0,20.0,12.0,,18.0,18.0,27.0,15.0,15.0,19.0,27.0,19.0
400,6146412,LLANADA 3 A,DOMESTICO,LLANADA,3.0,A,K873962,-6.421021729969137,39.55919592283689,10.050.78.3.1724315QD2812S,1.0,12.0,12.0,8.0,,1.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0
401,6146413,LLANADA 4 A,DOMESTICO,LLANADA,4.0,A,CO0000989,-6.4210781879419265,39.55926780526611,10.050.78.4.1724314QD2812S,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,6146415,LLANADA 5,DOMESTICO,LLANADA,5.0,S/N,4106827,-6.421090598289578,39.55932546647728,10.050.78.5.1724313QD2812S,44.0,51.0,53.0,47.0,,47.0,51.0,54.0,49.0,44.0,46.0,47.0,45.0
403,6146416,LLANADA 6,DOMESTICO,LLANADA,6.0,S/N,11075573,-6.421094681320234,39.55936915937904,10.050.78.6.1724312QD2812S,7.0,11.0,13.0,8.0,,5.0,7.0,11.0,9.0,7.0,7.0,12.0,6.0
404,6146417,LLANADA 7,DOMESTICO,LLANADA,7.0,S/N,L986264,-6.4211038890205465,39.55942530805624,10.050.78.7.1724311QD2812S,15.0,15.0,18.0,31.0,,0.0,12.0,17.0,21.0,9.0,15.0,18.0,22.0
405,6146423,MACORRILLA 3,DOMESTICO,MACORRILLA,3.0,S/N,L906570,-6.419376844706036,39.56111415344334,10.050.19.3.1927334QD2812N,8.0,9.0,13.0,13.0,,6.0,11.0,10.0,9.0,8.0,9.0,13.0,8.0
406,6146424,MALVINAS 1,DOMESTICO,MALVINAS,1.0,S/N,B02811220,-6.419435369716007,39.55251438142785,10.050.130.1.1917423QD2811N,29.0,30.0,31.0,32.0,,26.0,26.0,27.0,29.0,30.0,28.0,30.0,29.0
407,6146425,MALVINAS 2,DOMESTICO,MALVINAS,2.0,S/N,R20529941,-6.419459167895005,39.55256301694678,10.050.130.2.1917421QD2811N,2.0,37.0,16.0,22.0,,17.0,18.0,20.0,4.0,2.0,10.0,21.0,18.0
408,6146426,MALVINAS 3,DOMESTICO,MALVINAS,3.0,S/N,N27474,-6.419473793613061,39.55261108825597,10.050.130.3.1917420QD2811N,14.0,19.0,24.0,20.0,,18.0,22.0,23.0,16.0,14.0,12.0,14.0,12.0
409,6146427,MALVINAS 5,DOMESTICO,MALVINAS,5.0,S/N,N7470,-6.419498900884433,39.55269659855536,10.050.130.5.1917418QD2811N,20.0,36.0,26.0,26.0,,21.0,22.0,25.0,23.0,21.0,24.0,24.0,28.0
410,6146428,MALVINAS 6,DOMESTICO,MALVINAS,6.0,S/N,2862760,-6.419514846315912,39.5527404650874,10.050.130.6.1917417QD2811N,53.0,34.0,38.0,38.0,,48.0,52.0,50.0,50.0,55.0,49.0,46.0,46.0
411,6146429,MALVINAS 7,DOMESTICO,MALVINAS,7.0,S/N,71918583,-6.419527443105641,39.552783626584905,10.050.130.7.1917416QD2811N,0.0,0.0,1.0,0.0,,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0
412,6146430,MALVINAS 8,DOMESTICO,MALVINAS,8.0,S/N,2862809,-6.4195417404998745,39.552828001514506,10.050.130.8.1917415QD2811N,35.0,39.0,42.0,37.0,,35.0,35.0,43.0,37.0,36.0,41.0,47.0,36.0
413,6146432,MALVINAS 10,DOMESTICO,MALVINAS,10.0,S/N,CO0001009,-6.419568352453406,39.552916873963085,10.050.130.10.1917413QD2811N,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0
414,6146435,MALVINAS 13,DOMESTICO,MALVINAS,13.0,S/N,2862802,-6.419609587409825,39.55305075917306,10.050.130.13.1917410QD2811N,15.0,21.0,12.0,13.0,,24.0,24.0,23.0,22.0,16.0,20.0,26.0,17.0
415,6146436,MALVINAS 14,DOMESTICO,MALVINAS,14.0,S/N,R84286,-6.4196228986591475,39.55309348610115,10.050.130.14.1917409QD2811N,15.0,19.0,22.0,21.0,,10.0,15.0,21.0,15.0,15.0,16.0,15.0,18.0
416,6146438,MALVINAS 16,DOMESTICO,MALVINAS,16.0,S/N,2862859,-6.4196512249202575,39.553183207413056,10.050.130.16.1917407QD2811N,23.0,49.0,40.0,39.0,,15.0,19.0,24.0,20.0,24.0,29.0,27.0,20.0
417,6146439,MALVINAS 17,DOMESTICO,MALVINAS,17.0,S/N,CO0001016,-6.419665263369825,39.55322829276583,10.050.130.17.1917406QD2811N,4.0,0.0,0.0,0.0,,4.0,20.0,16.0,0.0,4.0,0.0,6.0,0.0
418,6146440,MALVINAS 18,DOMESTICO,MALVINAS,18.0,S/N,E223201,-6.41967862419847,39.55327282253436,10.050.130.18.1917405QD2811N,23.0,34.0,31.0,28.0,,27.0,29.0,23.0,26.0,23.0,25.0,30.0,26.0
419,6146442,MALVINAS 20,DOMESTICO,MALVINAS,20.0,S/N,R84310,-6.419704985685231,39.55335574812831,10.050.130.20.1917403QD2811N,18.0,17.0,18.0,18.0,,20.0,23.0,23.0,26.0,19.0,13.0,14.0,12.0
420,6146443,MALVINAS 21,DOMESTICO,MALVINAS,21.0,S/N,2862782,-6.419716313664877,39.55341743938414,10.050.130.21.1917401QD2811N,22.0,20.0,15.0,21.0,,21.0,25.0,26.0,23.0,22.0,25.0,20.0,17.0
421,6146444,MALVINAS 22,DOMESTICO,MALVINAS,22.0,S/N,L904401,-6.419552539156766,39.553509742669995,10.050.130.22.1917402QD2811N,50.0,54.0,54.0,51.0,,54.0,54.0,68.0,54.0,52.0,56.0,55.0,50.0
422,6146445,MALVINAS 23,DOMESTICO,MALVINAS,23.0,S/N,51587725,-6.419234311521922,39.55246658523742,10.050.130.23.1917422QD2811N,15.0,6.0,8.0,9.0,,15.0,15.0,21.0,15.0,16.0,21.0,28.0,14.0
423,6146446,MALVINAS 24,DOMESTICO,MALVINAS,24.0,S/N,2862787,-6.419094997349217,39.55249213639004,10.050.130.24.2018621QD2821N,29.0,33.0,27.0,28.0,,25.0,25.0,27.0,28.0,30.0,29.0,30.0,29.0
424,6146447,MALVINAS 25,DOMESTICO,MALVINAS,25.0,S/N,CO0001024,-6.418940573028633,39.55258950688143,10.050.130.25.2018620QD2821N,32.0,42.0,33.0,32.0,,27.0,28.0,23.0,31.0,31.0,38.0,40.0,44.0
425,6146448,MALVINAS 26,DOMESTICO,MALVINAS,26.0,S/N,2862838,-6.418949692566813,39.552660518193505,10.050.130.26.2018619QD2821N,13.0,21.0,21.0,14.0,,18.0,21.0,16.0,12.0,13.0,17.0,21.0,16.0
426,6146450,MALVINAS 28,DOMESTICO,MALVINAS,28.0,S/N,2862807,-6.418978190675712,39.55274871650524,10.050.130.28.2018617QD2821N,15.0,16.0,20.0,13.0,,15.0,17.0,26.0,16.0,15.0,17.0,19.0,15.0
427,6146452,MALVINAS 30,DOMESTICO,MALVINAS,30.0,S/N,10150421,-6.4190181610786095,39.5528289718842,10.050.130.30.2018615QD2821N,16.0,20.0,18.0,18.0,,19.0,15.0,14.0,14.0,17.0,16.0,16.0,17.0
428,6146453,MALVINAS 31,DOMESTICO,MALVINAS,31.0,S/N,91528760,-6.4190193709812355,39.55288404209678,10.050.130.31.2018614QD2821N,17.0,22.0,28.0,21.0,,30.0,22.0,29.0,22.0,18.0,19.0,26.0,18.0
429,6146454,MALVINAS 32,DOMESTICO,MALVINAS,32.0,S/N,21159599,-6.4190471662496,39.55293456378732,10.050.130.32.2018613QD2821N,19.0,31.0,28.0,25.0,,20.0,22.0,27.0,20.0,20.0,23.0,25.0,23.0
430,6146455,MALVINAS 33,DOMESTICO,MALVINAS,33.0,S/N,2862817,-6.419063725335793,39.5530183526754,10.050.130.33.2018612QD2821N,1.0,3.0,11.0,0.0,,3.0,2.0,9.0,2.0,1.0,4.0,8.0,2.0
431,6146457,MALVINAS 35,DOMESTICO,MALVINAS,35.0,S/N,2862831,-6.419099837917706,39.55310834178404,10.050.130.35.2018610QD2821N,16.0,18.0,16.0,21.0,,15.0,17.0,17.0,16.0,17.0,17.0,20.0,17.0
432,6146459,MALVINAS 38,DOMESTICO,MALVINAS,38.0,S/N,61558923,-6.419142510696909,39.55327873994452,10.050.130.38.2018607QD2821N,19.0,25.0,24.0,21.0,,21.0,26.0,25.0,20.0,20.0,22.0,25.0,21.0
433,6146461,MALVINAS 40,DOMESTICO,MALVINAS,40.0,S/N,2839891,-6.419182327264293,39.5533625277717,10.050.130.40.2018605QD2821N,14.0,42.0,13.0,26.0,,13.0,15.0,24.0,9.0,14.0,21.0,20.0,23.0
434,6146462,MALVINAS 41,DOMESTICO,MALVINAS,41.0,S/N,CO0001039,-6.419183522462517,39.553412350070296,10.050.130.41.2018604QD2821N,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435,6146463,MALVINAS 42,DOMESTICO,MALVINAS,42.0,S/N,CO0001040,-6.419196315383211,39.55345335836856,10.050.130.42.2018603QD2821N,17.0,17.0,16.0,16.0,,15.0,17.0,16.0,16.0,17.0,17.0,18.0,14.0
436,6146464,MALVINAS 43,DOMESTICO,MALVINAS,43.0,S/N,2862828,-6.419226131123967,39.553515460599066,10.050.130.43.2018602QD2821N,5.0,4.0,11.0,3.0,,6.0,14.0,14.0,7.0,5.0,8.0,12.0,7.0
437,6146465,MALVINAS 44,DOMESTICO,MALVINAS,44.0,S/N,R99934057,-6.419424037396182,39.55353238143705,10.050.130.44.2018601QD2821N,17.0,24.0,21.0,21.0,,19.0,18.0,17.0,17.0,18.0,19.0,20.0,17.0
438,6146466,MALVINAS 45,DOMESTICO,MALVINAS,45.0,S/N,61149978,-6.41861971519216,39.55257120764424,10.050.130.45.2017214QD2821N,30.0,35.0,30.0,39.0,,24.0,25.0,28.0,29.0,31.0,18.0,27.0,21.0
439,6146469,MALVINAS 48,DOMESTICO,MALVINAS,48.0,S/N,1189041,-6.41888828755882,39.552700232977195,10.050.130.48.2017201QD2821N,2.0,0.0,1.0,1.0,,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0
440,6146470,MALVINAS 49,DOMESTICO,MALVINAS,49.0,S/N,2862952,-6.418915376925437,39.552788760336085,10.050.130.49.2018415QD2821N,32.0,49.0,42.0,41.0,,35.0,35.0,39.0,35.0,33.0,32.0,35.0,36.0
441,6146471,MALVINAS 50,DOMESTICO,MALVINAS,50.0,S/N,CO0001048,-6.418855652457242,39.55293688743304,10.050.130.50.2018401QD2821N,29.0,26.0,37.0,29.0,,34.0,31.0,36.0,33.0,30.0,35.0,42.0,26.0
442,6146472,MALVINAS 51,DOMESTICO,MALVINAS,51.0,S/N,167514,-6.4187797956214245,39.55295835352236,10.050.130.51.2018402QD2821N,14.0,18.0,18.0,16.0,,15.0,16.0,18.0,16.0,14.0,17.0,19.0,16.0
443,6146473,MALVINAS 52,DOMESTICO,MALVINAS,52.0,S/N,72601311,-6.418706445200195,39.5529718575169,10.050.130.52.2018403QD2821N,26.0,18.0,23.0,21.0,,18.0,20.0,23.0,20.0,26.0,24.0,21.0,20.0
444,6146474,MALVINAS 53,DOMESTICO,MALVINAS,53.0,S/N,2862909,-6.418819133671352,39.55324371908894,10.050.130.53.2018004QD2821N,19.0,25.0,22.0,23.0,,18.0,19.0,20.0,20.0,20.0,21.0,20.0,21.0
445,6146475,MALVINAS 54,DOMESTICO,MALVINAS,54.0,S/N,N692817,-6.418885583922551,39.553231142683074,10.050.130.54.2018005QD2821N,22.0,27.0,24.0,24.0,,21.0,21.0,20.0,22.0,23.0,23.0,22.0,22.0
446,6146476,MALVINAS 55,DOMESTICO,MALVINAS,55.0,S/N,167495,-6.418996530119001,39.5532111772332,10.050.130.55.2018006QD2821N,15.0,30.0,18.0,10.0,,19.0,21.0,22.0,17.0,16.0,20.0,24.0,18.0
447,6146477,MALVINAS 56,DOMESTICO,MALVINAS,56.0,S/N,CO0001054,-6.419094451757852,39.55336649772896,10.050.130.56.2018001QD2821N,26.0,16.0,31.0,26.0,,19.0,20.0,36.0,21.0,27.0,23.0,25.0,13.0
448,6146479,MALVINAS 58,DOMESTICO,MALVINAS,58.0,S/N,1579573,-6.419077505615339,39.55359746512019,10.050.130.58.2018701QD2821N,23.0,20.0,20.0,25.0,,23.0,22.0,18.0,21.0,24.0,22.0,19.0,19.0
449,6146480,MALVINAS 59,DOMESTICO,MALVINAS,59.0,S/N,69413,-6.419002047334436,39.55361146296337,10.050.130.59.2018702QD2821N,19.0,30.0,25.0,22.0,,19.0,24.0,26.0,21.0,20.0,24.0,26.0,20.0
450,6146481,MALVINAS 60,DOMESTICO,MALVINAS,60.0,S/N,445592,-6.418942547299513,39.553621761576224,10.050.130.60.2018703QD2821N,34.0,34.0,25.0,36.0,,32.0,31.0,35.0,33.0,35.0,35.0,35.0,31.0
451,6146482,MALVINAS 61,DOMESTICO,MALVINAS,61.0,S/N,2862764,-6.418555627799529,39.552582845477836,10.050.130.61.2017213QD2821N,19.0,25.0,22.0,19.0,,20.0,22.0,25.0,29.0,20.0,22.0,22.0,22.0
452,6146483,MALVINAS 62,DOMESTICO,MALVINAS,62.0,S/N,2862810,-6.418498567064081,39.55259328819228,10.050.130.62.2017212QD2821N,8.0,10.0,8.0,8.0,,8.0,12.0,10.0,8.0,8.0,10.0,9.0,9.0
453,6146484,MALVINAS 63,DOMESTICO,MALVINAS,63.0,S/N,2862847,-6.418445373490785,39.552603006074385,10.050.130.63.2017211QD2821N,29.0,22.0,32.0,31.0,,18.0,24.0,20.0,33.0,28.0,32.0,40.0,28.0
454,6146485,MALVINAS 64,DOMESTICO,MALVINAS,64.0,S/N,2862813,-6.418390654951787,39.55261305037464,10.050.130.64.2017210QD2821N,10.0,12.0,11.0,12.0,,10.0,11.0,11.0,10.0,10.0,13.0,11.0,11.0
455,6146486,MALVINAS 65,DOMESTICO,MALVINAS,65.0,S/N,96036754,-6.418334304322849,39.55262332862177,10.050.130.65.2017209QD2821N,34.0,46.0,43.0,39.0,,39.0,42.0,53.0,48.0,35.0,41.0,48.0,44.0
456,6146487,MALVINAS 66,DOMESTICO,MALVINAS,66.0,S/N,2862762,-6.4182738447911545,39.5526344163519,10.050.130.66.2017208QD2821N,35.0,36.0,40.0,34.0,,34.0,38.0,45.0,40.0,36.0,42.0,48.0,36.0
457,6146489,MALVINAS 68,DOMESTICO,MALVINAS,68.0,S/N,2862791,-6.418164882733753,39.55265424506425,10.050.130.68.2017206QD2821N,33.0,21.0,28.0,28.0,,31.0,36.0,37.0,34.0,34.0,27.0,28.0,23.0
458,6146491,MALVINAS 70,DOMESTICO,MALVINAS,70.0,S/N,2862195,-6.4180470168038735,39.55267567742244,10.050.130.70.2017204QD2821N,32.0,39.0,32.0,33.0,,34.0,29.0,27.0,26.0,33.0,29.0,37.0,30.0
459,6146492,MALVINAS 71,DOMESTICO,MALVINAS,71.0,S/N,1679010,-6.4179757616248185,39.552695443569334,10.050.130.71.2017203QD2821N,1.0,0.0,61.0,57.0,,5.0,0.0,45.0,0.0,1.0,10.0,58.0,0.0
460,6146494,MALVINAS 73,DOMESTICO,MALVINAS,73.0,S/N,E01629756,-6.417970385590578,39.552965761437186,10.050.130.73.2018414QD2821N,23.0,15.0,22.0,19.0,,17.0,15.0,18.0,22.0,24.0,23.0,24.0,21.0
461,6146495,MALVINAS 74,DOMESTICO,MALVINAS,74.0,S/N,2862923,-6.41806632766783,39.553083566967224,10.050.130.74.2018413QD2821N,15.0,6.0,12.0,14.0,,16.0,16.0,17.0,15.0,15.0,19.0,19.0,13.0
462,6146496,MALVINAS 75,DOMESTICO,MALVINAS,75.0,S/N,161132890,-6.418169561543137,39.55307072787625,10.050.130.75.2018412QD2821N,0.0,68.0,42.0,38.0,,0.0,0.0,0.0,0.0,0.0,25.0,27.0,24.0
463,6146497,MALVINAS 76,DOMESTICO,MALVINAS,76.0,S/N,2862939,-6.41822815101724,39.553059868885235,10.050.130.76.2018411QD2821N,15.0,15.0,16.0,16.0,,13.0,15.0,16.0,16.0,15.0,16.0,17.0,14.0
464,6146498,MALVINAS 77,DOMESTICO,MALVINAS,77.0,S/N,2862932,-6.418275258478578,39.55305109682856,10.050.130.77.2018410QD2821N,15.0,6.0,15.0,12.0,,10.0,12.0,19.0,16.0,15.0,15.0,18.0,10.0
465,6146499,MALVINAS 78,DOMESTICO,MALVINAS,78.0,S/N,2862919,-6.418334439327341,39.55303998067104,10.050.130.78.2018409QD2821N,19.0,20.0,30.0,20.0,,17.0,18.0,18.0,17.0,21.0,20.0,31.0,18.0
466,6146500,MALVINAS 79,DOMESTICO,MALVINAS,79.0,S/N,2862920,-6.418394195730495,39.55302887728003,10.050.130.79.2018408QD2821N,12.0,20.0,18.0,14.0,,13.0,16.0,19.0,16.0,12.0,18.0,23.0,14.0
467,6146501,MALVINAS 80,DOMESTICO,MALVINAS,80.0,S/N,991056723,-6.418452559265087,39.55301783297671,10.050.130.80.2018407QD2821N,21.0,31.0,32.0,33.0,,23.0,22.0,23.0,22.0,22.0,23.0,26.0,22.0
468,6146502,MALVINAS 81,DOMESTICO,MALVINAS,81.0,S/N,120909,-6.418507291476424,39.55300742860599,10.050.130.81.2018406QD2821N,29.0,50.0,40.0,38.0,,26.0,30.0,38.0,30.0,30.0,31.0,39.0,31.0
469,6146504,MALVINAS 83,DOMESTICO,MALVINAS,83.0,S/N,2862885,-6.418653600189603,39.5529815832404,10.050.130.83.2018404QD2821N,18.0,27.0,24.0,1.0,,13.0,13.0,14.0,14.0,19.0,19.0,20.0,17.0
470,6146505,MALVINAS 84,DOMESTICO,MALVINAS,84.0,S/N,2862897,-6.418382302458765,39.55307968781007,10.050.130.84.2018212QD2821N,7.0,0.0,0.0,0.0,,10.0,10.0,13.0,9.0,7.0,9.0,2.0,0.0
471,6146506,MALVINAS 85,DOMESTICO,MALVINAS,85.0,S/N,B02811219,-6.41853731276332,39.553120430373056,10.050.130.85.2018213QD2821N,25.0,29.0,36.0,25.0,,26.0,27.0,38.0,25.0,26.0,26.0,39.0,25.0
